time_ms,iso,REGIME_MOTEUR,TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR,TEMPERATURE_D_EAU_MOTEUR_d,TEMPS_INJECTION_CYLINDRE_01,TEMPS_INJECTION_CYLINDRE_02,TEMPS_INJECTION_CYLINDRE_03,TEMPS_INJECTION_CYLINDRE_04,ETAT_SONDE_A_OXYGENE_AMONT,ETAT_REGULATION_SONDE_A_OXYGENE_AMONT,TENSION_SONDE_A_OXYGENE_AMONT,ETAT_SONDE_A_OXYGENE_AVAL,ETAT_REGULATION_SONDE_A_OXYGENE_AVAL,TENSION_SONDE_A_OXYGENE_AVAL,RCOAMONT,RCOAVAL,FACTEUR_CORRECTION_RICHESSE_AMONT,FACTEUR_CORRECTION_RICHESSE_AVAL,CHARGE_ESTIMEE_CANISTER,CON_RICHESSE,CDERCOELECPURGE,AVANCE_ALLUMAGE_OPTIMAL,AVANCE_ALLUMAGE_MAXIMUM,AVANCE_ALLUMAGE_MINIMUM,AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE,AVANCE_APPLIQUEE_CYL_2,AVANCE_APPLIQUEE_CYL_3,AVANCE_APPLIQUEE_CYL_4,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04,TEMP_AIR_ADMISSION_SUP,REMPLISSAGE_DE_CONSIGNE,REMPLISSAGE_MESURE,DEBIT_AIR,CONSIGNE_PRESSION_ADMISSION,PRESSIONTUBULURE,ANGLE_PAPILLON_CONSIGNE,ANGLE_PAPILLON_MESURE,TENSION_RECOPIE_POSITION_PAPILLON_01,TENSION_RECOPIE_POSITION_PAPILLON_02,CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION,POS_DEPHASEUR_ACC_1,RCO_ELECTROVANNE_DEPHASEUR_ACC_1,ETAT_COH_POSITION_AAC_ADMI_VIL,COMPTDEMMOT,DEBAIRCONS,DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR,COMPTEUR_NB_DEMARRAGE_A_FROID,COUPLE_MOTEUR_EFFECTIF_AIR,COUPLE_MOTEUR_EFFECTIF_AVANCE,COUPLE_MOTEUR_AVANCE,COUPLE_RESISTANT_MOTEUR_ESTIME,COUPLE_VOLONTE_CONDUCTEUR,REGMOTRALENTI,VITESSE_VEHICULE,PEDALE_ACCELERATEUR_1,PEDALE_ACCELERATEUR_2,POSPEDACC1,POSPEDACC2,VITESSE_CONSIGNE_REGULATION_VITESSE,ETAT_RVV,VITESSE_CONSIGNE_LIMITATION_DE_VITESSE,ETAT_LVV,ETAT_CONTACTEUR_FREIN_PRINCIPAL,ETAT_CONTACTEUR_PEDALE_FREIN,INFORMATION_CAPTEUR_EMBRAYAGE,INFORMATION_POINT_DUR_PEDALE_ACCELERATEUR,RAPPORT_ENGAGE,TYPE_BOITE_VITESSES,ETAT_MTH,ETAT_FONCTIONNEMENT_MOTEUR_THERMIQUE,ETAT_REVEIL_CALCULATEUR,POSITION_PEDALE_EMBRAYAGE,NIVEAU_CARBURANT_AFFICHE,TEMPS_ARRET_MOTEUR,TEMPERATURE_EAU_DERNIER_ARRET_MOTEUR,AUTORISATION_DEMARRAGE_CALCULATEURS_BV,ETAT_GMP,ETAT_REL_GMV_C5,ETAT_GMV_PTIT_C5,CONSIGNE_VITESSE_GMV_C5,ETAT_RELAIS_GMV,ESTIMATION_PUISSANCE_CONSO_COMPRESSEUR_REFRI,PRESSION_CIRCUIT_REFRIGERANT_a,TENSION_ALIMENTATION_CAPTEURS_01,TENSION_ALIMENTATION_CAPTEURS_02,TENSION_ALIMENTATION_CAPTEURS_03,PRESSION_HUILE_MOTEUR,COMMANDE_RELAIS_PUISSANCE,ETATCDEDEM,TEMPERATURE_AIR_EXTERIEUR,BRUIT_CAPTEUR_CLIQUETIS,INFO_DETECTION_CHOC,ETAT_COMMANDE_POMPE_VIDE_ELECTRIQUE,PRESSION_ATMOSPHERIQUE,PRESSION_MASTERVAC
1789040108225,2026-09-10T15:35:08.225,2951.0,14.200000000000001,69.0,7.09,7.09,7.09,7.09,0.0,1.0,68.0,0.0,0.0,151.0,67.0,95.5,0.023756769999999983,0.023756769999999983,13.0,0.999,99.0,24.0,24.0,-23.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,39.0,49.0,51.0,83.5,567.0,588.0,17.0,17.0,1240.0,3730.0,23.0,25.0,42.0,1.0,19513.0,79.30000000000001,1.0,0.0,62.6875,67.25,67.25,20.6875,62.6875,750.0,21.0,1550.0,750.0,34.4,32.7,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,5000.0,1.0,1.0,0.0,33.0,3488.0,0.0,255.0,854.0,296.0
1789040108821,2026-09-10T15:35:08.821,3158.0,14.200000000000001,69.0,6.41,6.41,6.41,6.41,0.0,1.0,131.0,0.0,0.0,136.0,66.5,96.5,0.060617299999999985,0.060617299999999985,13.0,0.999,99.0,24.0,24.0,-20.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,38.0,46.0,48.0,83.2,546.0,567.0,17.0,17.0,1230.0,3750.0,20.0,21.0,43.0,1.0,19513.0,79.7,1.0,0.0,62.6875,67.25,67.25,20.6875,62.6875,750.0,22.0,1480.0,720.0,32.7,30.900000000000002,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,5000.0,1.0,1.0,0.0,33.0,3488.0,0.0,255.0,854.0,296.0
1789040109548,2026-09-10T15:35:09.548,3246.0,14.3,70.0,4.39,4.39,4.39,4.39,1.0,1.0,805.0,1.0,0.0,717.0,63.5,95.0,0.031081570000000003,0.031081570000000003,13.0,0.999,99.0,28.0,28.0,-36.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,38.0,13.0,24.0,39.6,210.0,357.0,6.0,6.0,780.0,4200.0,0.0,0.0,0.0,1.0,19513.0,22.6,0.0,0.0,-20.9375,-20.9375,-21.25,21.1875,-20.9375,750.0,22.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,4.0,100.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,4916.0,0.0,255.0,854.0,283.0
1789040110055,2026-09-10T15:35:10.056,2311.0,14.3,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,53.5,96.0,1.9839999999993196e-05,1.9839999999993196e-05,12.0,0.999,0.0,38.0,38.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.0,0.0,0.0,0.0,38.0,14.0,15.0,16.5,210.0,231.0,4.0,4.0,680.0,4300.0,0.0,0.0,0.0,1.0,19513.0,14.5,1.0,0.0,-20.9375,-20.9375,-21.25,21.1875,-20.9375,750.0,21.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,4.0,100.0,39.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,4916.0,0.0,255.0,854.0,283.0
1789040110685,2026-09-10T15:35:10.686,1457.0,14.3,70.0,2.67,2.67,2.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,54.0,94.0,1.9839999999993196e-05,1.9839999999993196e-05,12.0,1.373,0.0,43.0,43.0,-19.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,38.0,18.0,15.0,12.700000000000001,252.0,231.0,4.0,4.0,680.0,4310.0,0.0,0.0,0.0,1.0,19513.0,14.0,1.0,0.0,3.3125,-0.75,-1.4375,23.5625,3.3125,750.0,20.0,690.0,330.0,8.9,7.800000000000001,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,39.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,4916.0,0.0,255.0,854.0,283.0
1789040111403,2026-09-10T15:35:11.403,1629.0,14.3,70.0,2.2600000000000002,2.2600000000000002,2.2600000000000002,2.2600000000000002,1.0,0.0,869.0,1.0,0.0,722.0,57.0,95.0,1.9839999999993196e-05,1.9839999999993196e-05,12.0,1.086,0.0,34.0,34.0,-18.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,38.0,14.0,16.0,14.200000000000001,210.0,231.0,3.0,3.0,650.0,4330.0,0.0,0.0,0.0,1.0,19513.0,12.4,0.0,0.0,3.3125,-0.75,-1.4375,23.5625,3.3125,750.0,19.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2076.0,0.0,255.0,854.0,246.0
1789040112064,2026-09-10T15:35:12.065,1556.0,14.3,70.0,1.76,1.76,1.76,1.76,1.0,1.0,815.0,1.0,0.0,805.0,58.5,94.5,-0.01920013000000001,-0.01920013000000001,12.0,0.999,0.0,37.0,37.0,-16.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,38.0,13.0,14.0,10.3,210.0,210.0,2.0,2.0,620.0,4370.0,0.0,0.0,0.0,1.0,19513.0,9.600000000000001,1.0,0.0,-26.4375,-17.875,-17.375,26.75,-26.4375,750.0,17.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2076.0,0.0,255.0,854.0,246.0
1789040112604,2026-09-10T15:35:12.605,1027.0,14.200000000000001,70.0,1.6,1.6,1.6,1.6,1.0,1.0,703.0,1.0,0.0,761.0,60.5,95.0,-0.035795380000000016,-0.035795380000000016,12.0,0.999,0.0,31.0,31.0,6.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,38.0,21.0,14.0,7.5,315.0,231.0,3.0,2.0,620.0,4370.0,0.0,0.0,0.0,1.0,19513.0,10.3,1.0,0.0,-26.4375,-17.875,-17.375,26.75,-26.4375,750.0,14.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2076.0,0.0,255.0,854.0,246.0
1789040113325,2026-09-10T15:35:13.325,858.0,13.9,70.0,2.4,2.4,2.4,2.4,1.0,1.0,761.0,1.0,0.0,708.0,62.5,96.5,-0.04241059,-0.04241059,13.0,0.999,4.0,19.0,19.0,-7.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,38.0,22.0,19.0,8.6,336.0,294.0,2.0,2.0,620.0,4370.0,0.0,0.0,0.0,1.0,19513.0,9.9,0.0,0.0,-28.6875,-0.375,0.375,29.0625,-28.6875,750.0,12.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1283.0,0.0,255.0,854.0,288.0
1789040113924,2026-09-10T15:35:13.924,794.0,14.100000000000001,70.0,2.86,2.86,2.86,2.86,1.0,1.0,854.0,1.0,0.0,815.0,64.5,96.0,-0.04980406000000001,-0.04980406000000001,13.0,0.999,6.0,15.0,15.0,-18.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,38.0,22.0,21.0,8.9,357.0,336.0,2.0,2.0,610.0,4380.0,0.0,0.0,0.0,1.0,19513.0,9.3,0.0,0.0,-28.6875,-0.375,0.375,29.0625,-28.6875,750.0,11.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1283.0,0.0,255.0,854.0,288.0
1789040114523,2026-09-10T15:35:14.524,784.0,14.3,70.0,2.77,2.77,2.77,2.77,1.0,1.0,869.0,1.0,0.0,859.0,64.5,94.0,-0.056030140000000006,-0.056030140000000006,13.0,0.999,8.0,15.0,15.0,-18.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,39.0,21.0,21.0,9.200000000000001,336.0,336.0,2.0,2.0,610.0,4370.0,0.0,0.0,0.0,1.0,19513.0,9.200000000000001,1.0,0.0,-30.6875,-4.875,-6.9375,31.0625,-30.6875,750.0,11.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1283.0,0.0,255.0,854.0,288.0
1789040115185,2026-09-10T15:35:15.186,774.0,13.200000000000001,70.0,2.54,2.54,2.54,2.54,1.0,1.0,864.0,1.0,0.0,864.0,76.0,100.0,-0.06186709000000001,-0.06186709000000001,13.0,0.999,8.0,16.0,16.0,-14.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,39.0,20.0,20.0,8.200000000000001,336.0,315.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.4,0.0,0.0,-30.6875,-4.875,-6.9375,31.0625,-30.6875,750.0,11.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,45.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,956.0,0.0,255.0,854.0,285.0
1789040115844,2026-09-10T15:35:15.845,726.0,13.5,70.0,2.62,2.62,2.62,2.62,1.0,1.0,844.0,1.0,0.0,854.0,74.0,100.0,-0.0684823,-0.0684823,13.0,0.999,9.0,14.0,14.0,-22.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,39.0,28.0,23.0,9.3,441.0,357.0,3.0,3.0,640.0,4350.0,0.0,0.0,0.0,1.0,19513.0,11.0,0.0,0.0,-31.0,0.25,4.875,31.375,-31.0,750.0,11.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,956.0,0.0,255.0,854.0,285.0
1789040116381,2026-09-10T15:35:16.382,744.0,13.9,70.0,3.2,3.2,3.2,3.2,1.0,1.0,825.0,1.0,0.0,839.0,69.5,97.0,-0.07470837999999999,-0.07470837999999999,13.0,0.999,11.0,13.0,13.0,-32.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,39.0,25.0,26.0,10.3,399.0,399.0,3.0,3.0,620.0,4360.0,0.0,0.0,0.0,1.0,19513.0,10.4,1.0,0.0,-31.0,0.25,4.875,31.375,-31.0,750.0,10.0,390.0,190.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,46.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,956.0,0.0,255.0,854.0,285.0
1789040117195,2026-09-10T15:35:17.196,775.0,14.200000000000001,70.0,3.0,3.0,3.0,3.0,1.0,1.0,815.0,1.0,0.0,830.0,68.5,94.5,-0.07976707,-0.07976707,14.0,0.999,11.0,13.0,13.0,-31.0,-8.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0,39.0,22.0,24.0,10.100000000000001,357.0,378.0,2.0,2.0,620.0,4370.0,0.0,0.0,0.0,1.0,19513.0,9.700000000000001,1.0,0.0,-31.5,0.1875,-1.875,31.875,-31.5,750.0,8.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,44.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1541.0,0.0,255.0,854.0,349.0
1789040117762,2026-09-10T15:35:17.763,757.0,14.200000000000001,71.0,2.61,2.61,2.61,2.61,1.0,1.0,786.0,1.0,0.0,810.0,69.0,94.0,-0.08793880000000001,-0.08793880000000001,14.0,0.999,12.0,14.0,14.0,-23.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,39.0,21.0,23.0,9.200000000000001,336.0,357.0,2.0,2.0,610.0,4380.0,0.0,0.0,0.0,1.0,19513.0,8.8,0.0,0.0,-31.5,0.1875,-1.875,31.875,-31.5,750.0,6.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1541.0,0.0,255.0,854.0,349.0
1789040118393,2026-09-10T15:35:18.394,748.0,14.200000000000001,71.0,2.4,2.4,2.4,2.4,1.0,1.0,766.0,1.0,0.0,795.0,70.0,94.5,-0.10719692,-0.10719692,15.0,0.999,11.0,15.0,15.0,-18.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,39.0,21.0,22.0,8.8,357.0,336.0,2.0,2.0,610.0,4380.0,0.0,0.0,0.0,1.0,19513.0,8.9,1.0,0.0,-29.4375,2.125,-1.4375,29.8125,-29.4375,750.0,3.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,42.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1541.0,0.0,255.0,854.0,349.0
1789040119113,2026-09-10T15:35:19.114,744.0,14.200000000000001,71.0,2.5,2.5,2.5,2.5,0.0,1.0,195.0,1.0,0.0,756.0,71.5,95.0,-0.08080475000000001,-0.08080475000000001,15.0,0.999,12.0,15.0,15.0,-20.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,39.0,22.0,22.0,9.0,357.0,357.0,2.0,2.0,610.0,4380.0,0.0,0.0,0.0,1.0,19513.0,9.0,1.0,0.0,-29.4375,2.125,-1.4375,29.8125,-29.4375,750.0,1.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1307.0,0.0,255.0,854.0,388.0
1789040119773,2026-09-10T15:35:19.773,741.0,14.100000000000001,71.0,2.61,2.61,2.61,2.61,0.0,1.0,83.0,0.0,0.0,63.0,72.0,95.0,-0.07380041000000001,-0.07380041000000001,16.0,0.999,13.0,14.0,14.0,-23.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,39.0,23.0,23.0,9.1,378.0,357.0,2.0,2.0,610.0,4380.0,0.0,0.0,0.0,1.0,19513.0,9.5,0.0,0.0,-29.75,1.5,2.6875,30.125,-29.75,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1307.0,0.0,255.0,854.0,388.0
1789040120313,2026-09-10T15:35:20.313,744.0,14.100000000000001,71.0,2.77,2.77,2.77,2.77,0.0,1.0,83.0,0.0,0.0,68.0,74.0,97.0,-0.06757433000000002,-0.06757433000000002,16.0,0.999,15.0,13.0,13.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,27.0,25.0,9.8,441.0,399.0,3.0,3.0,630.0,4350.0,0.0,0.0,0.0,1.0,19513.0,11.0,1.0,0.0,-29.75,1.5,2.6875,30.125,-29.75,750.0,0.0,530.0,250.0,4.0,2.8000000000000003,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1307.0,0.0,255.0,854.0,388.0
1789040121066,2026-09-10T15:35:21.067,805.0,14.100000000000001,71.0,8.47,8.47,8.47,8.47,0.0,1.0,83.0,0.0,0.0,73.0,73.0,95.0,-0.058548039999999996,-0.058548039999999996,16.0,0.999,69.0,13.0,13.0,-36.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,39.0,29.0,48.0,36.5,399.0,609.0,7.0,7.0,800.0,4180.0,14.0,15.0,0.0,1.0,19513.0,25.1,1.0,0.0,-2.625,22.8125,21.4375,32.0,-2.625,750.0,0.0,820.0,390.0,12.700000000000001,11.600000000000001,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2595.0,0.0,255.0,854.0,370.0
1789040121573,2026-09-10T15:35:21.574,1811.0,14.0,71.0,2.39,2.39,2.39,2.39,0.0,1.0,53.0,1.0,0.0,610.0,74.0,95.0,-0.035825899999999994,-0.035825899999999994,17.0,0.999,26.0,25.0,25.0,-36.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,39.0,28.0,25.0,22.200000000000003,420.0,357.0,7.0,7.0,800.0,4180.0,0.0,0.0,0.0,1.0,19513.0,24.900000000000002,0.0,0.0,-2.625,22.8125,21.4375,32.0,-2.625,750.0,0.0,790.0,380.0,11.700000000000001,10.700000000000001,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2595.0,0.0,255.0,854.0,370.0
1789040122205,2026-09-10T15:35:22.206,1403.0,14.100000000000001,71.0,4.07,4.07,4.07,4.07,0.0,1.0,58.0,0.0,0.0,43.0,74.0,94.5,0.01930084999999998,0.01930084999999998,17.0,0.999,36.0,20.0,20.0,-36.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,40.0,33.0,33.0,25.400000000000002,504.0,504.0,7.0,7.0,830.0,4160.0,0.0,0.0,0.0,1.0,19513.0,25.8,1.0,0.0,21.875,21.6875,21.4375,29.5,21.875,750.0,1.0,800.0,380.0,12.200000000000001,11.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2595.0,0.0,255.0,854.0,370.0
1789040123004,2026-09-10T15:35:23.005,1386.0,14.200000000000001,71.0,4.74,4.74,4.74,4.74,0.0,1.0,92.0,0.0,0.0,78.0,75.0,95.0,0.05922101000000002,0.05922101000000002,18.0,0.999,39.0,20.0,20.0,-36.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,32.0,35.0,26.200000000000003,483.0,504.0,7.0,7.0,810.0,4170.0,0.0,0.0,0.0,1.0,19513.0,25.1,1.0,0.0,21.875,21.6875,21.4375,29.5,21.875,750.0,2.0,800.0,380.0,12.0,11.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2091.0,0.0,255.0,854.0,359.0
1789040135371,2026-09-10T15:35:35.371,,,,,,,,,,,,,,,,,,,,,20.0,20.0,-36.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,32.0,35.0,26.200000000000003,483.0,504.0,7.0,7.0,810.0,4170.0,0.0,0.0,0.0,1.0,19513.0,25.1,1.0,0.0,21.875,21.6875,21.4375,29.5,21.875,750.0,2.0,800.0,380.0,12.0,11.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2091.0,0.0,255.0,854.0,359.0
1789040136089,2026-09-10T15:35:36.089,,,,,,,,,,,,,,,,,,,,,20.0,20.0,-36.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,32.0,35.0,26.200000000000003,483.0,504.0,7.0,7.0,810.0,4170.0,0.0,0.0,0.0,1.0,19513.0,25.1,1.0,0.0,21.875,21.6875,21.4375,29.5,21.875,750.0,2.0,800.0,380.0,12.0,11.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2091.0,0.0,255.0,854.0,359.0
1789040137169,2026-09-10T15:35:37.169,,,,,,,,,,,,,,,,,,,,,20.0,20.0,-36.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,32.0,35.0,26.200000000000003,483.0,504.0,7.0,7.0,810.0,4170.0,0.0,0.0,0.0,1.0,19513.0,25.1,1.0,0.0,21.875,21.6875,21.4375,29.5,21.875,750.0,2.0,800.0,380.0,12.0,11.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.2,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2091.0,0.0,255.0,854.0,359.0
