time_ms,iso,REGIME_MOTEUR,TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR,TEMPERATURE_D_EAU_MOTEUR_d,TEMPS_INJECTION_CYLINDRE_01,TEMPS_INJECTION_CYLINDRE_02,TEMPS_INJECTION_CYLINDRE_03,TEMPS_INJECTION_CYLINDRE_04,TENSION_SONDE_A_OXYGENE_AMONT,TENSION_SONDE_A_OXYGENE_AVAL,FACTEUR_CORRECTION_RICHESSE_AMONT,FACTEUR_CORRECTION_RICHESSE_AVAL,AVANCE_ALLUMAGE_OPTIMAL,AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04,TEMP_AIR_ADMISSION_SUP,REMPLISSAGE_DE_CONSIGNE,REMPLISSAGE_MESURE,DEBIT_AIR,CONSIGNE_PRESSION_ADMISSION,PRESSIONTUBULURE,ANGLE_PAPILLON_CONSIGNE,ANGLE_PAPILLON_MESURE,CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION,POS_DEPHASEUR_ACC_1,ETAT_COH_POSITION_AAC_ADMI_VIL,DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR,COUPLE_MOTEUR_AVANCE,COUPLE_RESISTANT_MOTEUR_ESTIME,COUPLE_VOLONTE_CONDUCTEUR,REGMOTRALENTI,VITESSE_VEHICULE,POSPEDACC1,RAPPORT_ENGAGE,ETAT_FONCTIONNEMENT_MOTEUR_THERMIQUE,CONSIGNE_VITESSE_GMV_C5,TEMPERATURE_AIR_EXTERIEUR,PRESSION_ATMOSPHERIQUE
1788926718508,2026-09-09T08:05:18.508,923.0,14.3,15.0,4.65,4.65,4.65,4.65,517.0,434.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.875,32.375,-32.6875,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926718878,2026-09-09T08:05:18.878,928.0,14.3,15.0,4.57,4.57,4.57,4.57,512.0,444.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,8.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.875,32.375,-32.6875,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926719281,2026-09-09T08:05:19.281,927.0,14.3,15.0,4.5600000000000005,4.5600000000000005,4.5600000000000005,4.5600000000000005,512.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-3.25,32.5,-32.8125,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926719620,2026-09-09T08:05:19.620,922.0,14.3,15.0,4.48,4.48,4.48,4.48,507.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-3.25,32.5,-32.8125,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926720109,2026-09-09T08:05:20.109,920.0,14.4,15.0,4.45,4.45,4.45,4.45,502.0,434.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.4375,32.4375,-32.75,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926720461,2026-09-09T08:05:20.461,922.0,14.4,15.0,4.46,4.46,4.46,4.46,507.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.4375,32.4375,-32.75,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926720912,2026-09-09T08:05:20.912,927.0,14.3,15.0,4.43,4.43,4.43,4.43,502.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.5625,32.1875,-32.5,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926721225,2026-09-09T08:05:21.225,920.0,14.200000000000001,15.0,4.38,4.38,4.38,4.38,502.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.5625,32.1875,-32.5,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926721583,2026-09-09T08:05:21.583,924.0,14.3,15.0,4.38,4.38,4.38,4.38,498.0,458.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.9375,32.375,-32.6875,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926721917,2026-09-09T08:05:21.917,926.0,14.3,15.0,4.36,4.36,4.36,4.36,493.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.9375,32.375,-32.6875,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926722262,2026-09-09T08:05:22.262,919.0,14.200000000000001,15.0,4.32,4.32,4.32,4.32,493.0,458.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.6875,32.4375,-32.75,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926722657,2026-09-09T08:05:22.657,928.0,14.3,15.0,4.3100000000000005,4.3100000000000005,4.3100000000000005,4.3100000000000005,493.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.6875,32.4375,-32.75,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926723068,2026-09-09T08:05:23.068,921.0,14.3,15.0,4.26,4.26,4.26,4.26,493.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-3.0625,32.0625,-32.375,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926723392,2026-09-09T08:05:23.392,923.0,14.3,15.0,4.25,4.25,4.25,4.25,493.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-3.0625,32.0625,-32.375,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926723820,2026-09-09T08:05:23.820,917.0,14.3,15.0,4.25,4.25,4.25,4.25,493.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.0625,32.1875,-32.5,925.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926724167,2026-09-09T08:05:24.167,927.0,14.200000000000001,15.0,4.22,4.22,4.22,4.22,493.0,458.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.0625,32.1875,-32.5,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926724564,2026-09-09T08:05:24.564,924.0,14.3,15.0,4.16,4.16,4.16,4.16,493.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.6875,32.3125,-32.5625,926.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926724929,2026-09-09T08:05:24.929,928.0,14.3,15.0,4.14,4.14,4.14,4.14,488.0,439.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,11.100000000000001,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.6875,32.3125,-32.5625,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926725335,2026-09-09T08:05:25.335,927.0,14.3,15.0,4.14,4.14,4.14,4.14,493.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,11.100000000000001,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-4.5,32.3125,-32.5625,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926725618,2026-09-09T08:05:25.618,926.0,14.3,15.0,4.09,4.09,4.09,4.09,488.0,444.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-4.5,32.3125,-32.5625,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926726024,2026-09-09T08:05:26.024,919.0,14.3,15.0,4.05,4.05,4.05,4.05,488.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.375,32.25,-32.5,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926726380,2026-09-09T08:05:26.380,924.0,14.3,15.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,483.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.375,32.25,-32.5,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926726775,2026-09-09T08:05:26.775,916.0,14.3,15.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,488.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.200000000000001,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-3.75,32.125,-32.375,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926727058,2026-09-09T08:05:27.058,926.0,14.3,15.0,4.03,4.03,4.03,4.03,483.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-3.75,32.125,-32.375,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926727485,2026-09-09T08:05:27.485,925.0,14.3,15.0,3.95,3.95,3.95,3.95,488.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.6875,32.125,-32.375,925.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926727796,2026-09-09T08:05:27.796,924.0,14.3,15.0,3.92,3.92,3.92,3.92,488.0,444.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-1.6875,32.125,-32.375,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926728196,2026-09-09T08:05:28.196,919.0,14.200000000000001,15.0,3.91,3.91,3.91,3.91,483.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,8.0,0.0,0.0,0.0,0.0,13.0,23.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.875,32.1875,-32.4375,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926728483,2026-09-09T08:05:28.483,929.0,14.3,15.0,3.91,3.91,3.91,3.91,483.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.875,32.1875,-32.4375,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926728863,2026-09-09T08:05:28.863,924.0,14.3,15.0,3.85,3.85,3.85,3.85,483.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,10.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.6875,32.0625,-32.3125,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926729205,2026-09-09T08:05:29.205,925.0,14.3,15.0,3.83,3.83,3.83,3.83,483.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.6875,32.0625,-32.3125,923.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926729649,2026-09-09T08:05:29.649,921.0,14.3,15.0,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,483.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.5,32.0625,-32.3125,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926730003,2026-09-09T08:05:30.003,922.0,14.3,15.0,3.77,3.77,3.77,3.77,478.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.0,378.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.5,32.0625,-32.3125,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926730402,2026-09-09T08:05:30.402,924.0,14.3,15.0,3.74,3.74,3.74,3.74,478.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,8.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.125,32.0625,-32.3125,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926730740,2026-09-09T08:05:30.740,919.0,14.4,15.0,3.73,3.73,3.73,3.73,483.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.125,32.0625,-32.3125,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926731237,2026-09-09T08:05:31.237,922.0,14.3,15.0,3.7,3.7,3.7,3.7,478.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,4.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-3.4375,32.5,-32.75,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926731561,2026-09-09T08:05:31.561,922.0,14.3,15.0,3.67,3.67,3.67,3.67,478.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-3.4375,32.5,-32.75,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926731929,2026-09-09T08:05:31.929,921.0,14.3,15.0,3.64,3.64,3.64,3.64,478.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-3.125,32.25,-32.5,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926732275,2026-09-09T08:05:32.275,922.0,14.3,15.0,3.63,3.63,3.63,3.63,478.0,434.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-3.125,32.25,-32.5,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926732625,2026-09-09T08:05:32.625,924.0,14.4,15.0,3.6,3.6,3.6,3.6,478.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,9.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.375,32.0625,-32.3125,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926732947,2026-09-09T08:05:32.947,924.0,14.3,15.0,3.5700000000000003,3.5700000000000003,3.5700000000000003,3.5700000000000003,473.0,458.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,378.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.375,32.0625,-32.3125,922.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926733349,2026-09-09T08:05:33.349,927.0,14.3,15.0,3.5500000000000003,3.5500000000000003,3.5500000000000003,3.5500000000000003,473.0,463.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.75,32.0625,-32.3125,920.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926733713,2026-09-09T08:05:33.713,914.0,14.200000000000001,15.0,3.52,3.52,3.52,3.52,473.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.75,32.0625,-32.3125,921.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926734086,2026-09-09T08:05:34.086,924.0,14.3,15.0,3.5100000000000002,3.5100000000000002,3.5100000000000002,3.5100000000000002,473.0,444.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.25,32.25,-32.5,921.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926734422,2026-09-09T08:05:34.422,917.0,14.3,15.0,3.48,3.48,3.48,3.48,468.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,7.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-2.25,32.25,-32.5,921.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926734941,2026-09-09T08:05:34.941,920.0,14.3,15.0,3.47,3.47,3.47,3.47,478.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,10.9,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.375,32.0625,-32.3125,921.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926735297,2026-09-09T08:05:35.297,921.0,14.3,15.0,3.45,3.45,3.45,3.45,473.0,458.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,11.200000000000001,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.375,32.0625,-32.3125,921.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926735721,2026-09-09T08:05:35.721,925.0,14.3,15.0,3.45,3.45,3.45,3.45,473.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,6.0,0.0,0.0,0.0,0.0,14.0,22.0,22.0,11.200000000000001,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.1875,32.0625,-32.25,920.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926736081,2026-09-09T08:05:36.081,924.0,14.3,15.0,3.38,3.38,3.38,3.38,473.0,439.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,11.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,0.0,-2.1875,32.0625,-32.25,920.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926736525,2026-09-09T08:05:36.525,924.0,14.3,15.0,3.37,3.37,3.37,3.37,473.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,8.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,11.0,399.0,336.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.6875,32.25,-32.4375,920.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926736856,2026-09-09T08:05:36.856,919.0,14.3,15.0,3.39,3.39,3.39,3.39,473.0,444.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,7.0,0.0,0.0,0.0,0.0,14.0,23.0,22.0,11.100000000000001,399.0,357.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.6875,32.25,-32.4375,920.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926737235,2026-09-09T08:05:37.235,921.0,14.3,15.0,3.41,3.41,3.41,3.41,473.0,444.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,9.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.4,399.0,357.0,3.0,3.0,0.0,0.0,1.0,1.0,0.6875,31.8125,-32.0,921.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926737539,2026-09-09T08:05:37.539,914.0,14.3,15.0,3.5100000000000002,3.5100000000000002,3.5100000000000002,3.5100000000000002,473.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,22.0,8.0,0.0,0.0,0.0,0.0,14.0,24.0,23.0,11.4,420.0,357.0,3.0,3.0,0.0,0.0,1.0,0.0,0.6875,31.8125,-32.0,920.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926737886,2026-09-09T08:05:37.886,927.0,14.3,15.0,3.45,3.45,3.45,3.45,473.0,444.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,5.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.5,399.0,357.0,3.0,3.0,0.0,0.0,1.0,0.0,-0.8125,31.875,-32.0625,920.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926738219,2026-09-09T08:05:38.219,927.0,14.3,15.0,3.5100000000000002,3.5100000000000002,3.5100000000000002,3.5100000000000002,468.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,5.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.3,399.0,357.0,3.0,3.0,0.0,0.0,1.0,0.0,-0.8125,31.875,-32.0625,920.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926738719,2026-09-09T08:05:38.719,922.0,14.3,15.0,3.47,3.47,3.47,3.47,473.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,6.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.4,399.0,357.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.1875,32.0,-32.1875,918.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926739001,2026-09-09T08:05:39.001,927.0,14.3,15.0,3.45,3.45,3.45,3.45,473.0,439.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,5.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.3,399.0,357.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.1875,32.0,-32.1875,918.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926739398,2026-09-09T08:05:39.398,921.0,14.4,15.0,3.45,3.45,3.45,3.45,473.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,6.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.4,399.0,357.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.25,31.9375,-32.125,918.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926739692,2026-09-09T08:05:39.692,911.0,14.3,16.0,3.46,3.46,3.46,3.46,463.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,6.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.4,399.0,357.0,3.0,3.0,0.0,0.0,1.0,0.0,-1.25,31.9375,-32.125,918.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926740114,2026-09-09T08:05:40.114,924.0,14.3,16.0,3.45,3.45,3.45,3.45,463.0,454.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,4.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.3,399.0,357.0,3.0,3.0,0.0,0.0,1.0,0.0,0.6875,31.9375,-32.125,918.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926740403,2026-09-09T08:05:40.403,922.0,14.3,16.0,3.47,3.47,3.47,3.47,468.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,6.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.3,399.0,357.0,3.0,3.0,0.0,0.0,1.0,1.0,0.6875,31.9375,-32.125,917.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926740832,2026-09-09T08:05:40.832,919.0,14.200000000000001,15.0,3.45,3.45,3.45,3.45,468.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,4.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.4,399.0,357.0,3.0,3.0,0.0,0.0,1.0,1.0,-0.8125,31.9375,-32.125,917.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926741184,2026-09-09T08:05:41.184,919.0,14.3,16.0,3.47,3.47,3.47,3.47,468.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,5.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.5,399.0,357.0,3.0,3.0,0.0,0.0,1.0,1.0,-0.8125,31.9375,-32.125,917.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
1788926741590,2026-09-09T08:05:41.590,916.0,14.3,16.0,3.47,3.47,3.47,3.47,468.0,449.0,1.9839999999993196E-5,1.9839999999993196E-5,23.0,6.0,0.0,0.0,0.0,0.0,14.0,23.0,23.0,11.4,399.0,357.0,3.0,3.0,0.0,0.0,1.0,0.0,-0.8125,31.875,-32.0625,916.0,0.0,0.0,8.0,1.0,0.0,11.0,855.0
