time_ms,iso,ETAT_VERROUILLAGE_DEVERROUILLAGE_CALCULTATEUR,ETAT_PROGRAMMATION_ANTI_DEMARRAGE,PB_TRANSMISSION_CODE_DEVERROUILLAGE,OPTION_APPAIRAGE_CHOISIE,REGIME_MOTEUR,TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR,TEMPERATURE_D_EAU_MOTEUR_d,TEMPS_INJECTION_CYLINDRE_01,TEMPS_INJECTION_CYLINDRE_02,TEMPS_INJECTION_CYLINDRE_03,TEMPS_INJECTION_CYLINDRE_04,ETAT_SONDE_A_OXYGENE_AMONT,ETAT_REGULATION_SONDE_A_OXYGENE_AMONT,TENSION_SONDE_A_OXYGENE_AMONT,ETAT_SONDE_A_OXYGENE_AVAL,ETAT_REGULATION_SONDE_A_OXYGENE_AVAL,TENSION_SONDE_A_OXYGENE_AVAL,RCOAMONT,RCOAVAL,FACTEUR_CORRECTION_RICHESSE_AMONT,FACTEUR_CORRECTION_RICHESSE_AVAL,CHARGE_ESTIMEE_CANISTER,CON_RICHESSE,CDERCOELECPURGE,AVANCE_ALLUMAGE_OPTIMAL,AVANCE_ALLUMAGE_MAXIMUM,AVANCE_ALLUMAGE_MINIMUM,AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE,AVANCE_APPLIQUEE_CYL_2,AVANCE_APPLIQUEE_CYL_3,AVANCE_APPLIQUEE_CYL_4,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04,TEMP_AIR_ADMISSION_SUP,REMPLISSAGE_DE_CONSIGNE,REMPLISSAGE_MESURE,DEBIT_AIR,CONSIGNE_PRESSION_ADMISSION,PRESSIONTUBULURE,ANGLE_PAPILLON_CONSIGNE,ANGLE_PAPILLON_MESURE,TENSION_RECOPIE_POSITION_PAPILLON_01,TENSION_RECOPIE_POSITION_PAPILLON_02,CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION,POS_DEPHASEUR_ACC_1,RCO_ELECTROVANNE_DEPHASEUR_ACC_1,ETAT_COH_POSITION_AAC_ADMI_VIL,COMPTDEMMOT,DEBAIRCONS,DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR,COMPTEUR_NB_DEMARRAGE_A_FROID,APP_POS_MINI_PEDALE_1,APP_POS_MINI_PEDALE_2,APP_POS_MAXI_PEDALE_1,APP_POS_MAXI_PEDALE_2,ETAT_APP_BUTEES_PAPILLON_MOTORISE,BESOIN_APPRENTISSAGE_BUTEES_PAPILLON,VALEUR_APP_LIMP_HOME_BPM_SIGNAL_1,VALEUR_APP_LIMP_HOME_BPM_SIGNAL_2,APPRENTISSAGE_BUTE_MINI_PAPILLON_PISTE_01,APPRENTISSAGE_BUTE_MINI_PAPILLON_PISTE_02,ETAT_APP_DEPH_AAC_ADM,VALEUR_APPRENTISSAGE_BUTEE_BASSE_DEPHASEUR_AAC_ADMISSION,STATUS_PREMIER_APP_DEPH_AAC_ADM,COUPLE_MOTEUR_EFFECTIF_AIR,COUPLE_MOTEUR_EFFECTIF_AVANCE,COUPLE_MOTEUR_AVANCE,COUPLE_RESISTANT_MOTEUR_ESTIME,COUPLE_VOLONTE_CONDUCTEUR,REGMOTRALENTI,VITESSE_VEHICULE,PEDALE_ACCELERATEUR_1,PEDALE_ACCELERATEUR_2,POSPEDACC1,POSPEDACC2,VITESSE_CONSIGNE_REGULATION_VITESSE,ETAT_RVV,VITESSE_CONSIGNE_LIMITATION_DE_VITESSE,ETAT_LVV,ETAT_CONTACTEUR_FREIN_PRINCIPAL,ETAT_CONTACTEUR_PEDALE_FREIN,INFORMATION_CAPTEUR_EMBRAYAGE,INFORMATION_POINT_DUR_PEDALE_ACCELERATEUR,RAPPORT_ENGAGE,TYPE_BOITE_VITESSES,ETAT_MTH,ETAT_FONCTIONNEMENT_MOTEUR_THERMIQUE,ETAT_REVEIL_CALCULATEUR,POSITION_PEDALE_EMBRAYAGE,NIVEAU_CARBURANT_AFFICHE,TEMPS_ARRET_MOTEUR,TEMPERATURE_EAU_DERNIER_ARRET_MOTEUR,AUTORISATION_DEMARRAGE_CALCULATEURS_BV,ETAT_GMP,ETAT_REL_GMV_C5,ETAT_GMV_PTIT_C5,CONSIGNE_VITESSE_GMV_C5,ETAT_RELAIS_GMV,ESTIMATION_PUISSANCE_CONSO_COMPRESSEUR_REFRI,PRESSION_CIRCUIT_REFRIGERANT_a,TENSION_ALIMENTATION_CAPTEURS_01,TENSION_ALIMENTATION_CAPTEURS_02,TENSION_ALIMENTATION_CAPTEURS_03,PRESSION_HUILE_MOTEUR,COMMANDE_RELAIS_PUISSANCE,ETATCDEDEM,TEMPERATURE_AIR_EXTERIEUR,BRUIT_CAPTEUR_CLIQUETIS,INFO_DETECTION_CHOC,ETAT_COMMANDE_POMPE_VIDE_ELECTRIQUE,PRESSION_ATMOSPHERIQUE,PRESSION_MASTERVAC,ZAPVNUMBER,SIGNATURE,DATE,MILEAGE,ERASETYPE,NUMBERINTERVENTION,DONNES_ADAPT
1788528930315,2026-09-04T17:35:30.315,0.0,4.0,0.0,1.0,771.0,14.100000000000001,94.0,1.94,1.94,1.94,1.94,1.0,1.0,820.0,1.0,0.0,820.0,69.5,88.5,0.09930902999999996,0.09930902999999996,39.0,0.999,14.0,23.0,23.0,-6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,43.0,17.0,17.0,7.2,294.0,273.0,1.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.4,0.0,0.0,,,,,,,,,,,,,,-26.5,-5.375,-5.375,28.75,-26.5,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,31.0,1447.0,0.0,255.0,855.0,291.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528930760,2026-09-04T17:35:30.760,0.0,4.0,0.0,1.0,756.0,14.100000000000001,94.0,1.92,1.92,1.92,1.92,1.0,1.0,810.0,1.0,0.0,815.0,69.0,88.0,0.07806711,0.07806711,39.0,0.999,14.0,23.0,23.0,-6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,43.0,17.0,17.0,7.2,294.0,294.0,1.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.300000000000001,1.0,0.0,,,,,,,,,,,,,,-26.5,-4.6875,-5.3125,28.75,-26.5,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4970.0,1.0,1.0,0.0,31.0,1527.0,0.0,255.0,855.0,295.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528931279,2026-09-04T17:35:31.279,0.0,4.0,0.0,1.0,756.0,14.100000000000001,94.0,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.0,1.0,810.0,1.0,0.0,815.0,70.0,88.5,0.05682518999999997,0.05682518999999997,39.0,0.999,14.0,22.0,22.0,-7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,43.0,18.0,17.0,7.1000000000000005,294.0,294.0,1.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.4,1.0,0.0,,,,,,,,,,,,,,-26.5,-5.1875,-4.6875,28.75,-26.5,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,9.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4970.0,1.0,1.0,0.0,31.0,1421.0,0.0,255.0,855.0,295.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528931739,2026-09-04T17:35:31.739,0.0,4.0,0.0,1.0,750.0,14.100000000000001,94.0,1.85,1.85,1.85,1.85,1.0,1.0,795.0,1.0,0.0,805.0,70.5,88.5,0.03381310999999998,0.03381310999999998,38.0,0.999,14.0,22.0,22.0,-7.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,43.0,17.0,17.0,7.1000000000000005,294.0,294.0,1.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.300000000000001,0.0,0.0,,,,,,,,,,,,,,-26.4375,-4.3125,-4.5,28.6875,-26.4375,750.0,0.0,390.0,190.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,9.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1525.0,0.0,255.0,855.0,295.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528932241,2026-09-04T17:35:32.241,0.0,4.0,0.0,1.0,748.0,14.0,94.0,1.82,1.82,1.82,1.82,1.0,1.0,786.0,1.0,0.0,795.0,70.5,88.5,0.01257119000000001,0.01257119000000001,38.0,0.999,14.0,22.0,22.0,-7.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,43.0,18.0,18.0,7.1000000000000005,294.0,294.0,1.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.4,0.0,0.0,,,,,,,,,,,,,,-26.375,-3.375,-3.625,28.6875,-26.375,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4970.0,1.0,1.0,0.0,31.0,1397.0,0.0,255.0,855.0,295.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528932868,2026-09-04T17:35:32.868,0.0,4.0,0.0,1.0,748.0,14.200000000000001,94.0,1.8,1.8,1.8,1.8,1.0,1.0,761.0,1.0,0.0,786.0,70.0,87.0,-0.012211050000000001,-0.012211050000000001,37.0,0.999,14.0,22.0,22.0,-7.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,43.0,17.0,18.0,7.2,294.0,294.0,1.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.300000000000001,1.0,0.0,,,,,,,,,,,,,,-26.375,-4.125,-4.0625,28.6875,-26.375,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,31.0,1106.0,0.0,255.0,855.0,299.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528933301,2026-09-04T17:35:33.301,0.0,4.0,0.0,1.0,747.0,14.200000000000001,94.0,1.76,1.76,1.76,1.76,1.0,1.0,712.0,1.0,0.0,771.0,70.0,87.0,-0.03522313000000002,-0.03522313000000002,37.0,0.999,14.0,22.0,22.0,-7.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,43.0,18.0,18.0,7.1000000000000005,294.0,294.0,1.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.4,1.0,0.0,,,,,,,,,,,,,,-26.5625,-2.5,-3.9375,28.875,-26.5625,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1207.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528933842,2026-09-04T17:35:33.842,0.0,4.0,0.0,1.0,743.0,14.200000000000001,94.0,1.78,1.78,1.78,1.78,1.0,1.0,678.0,1.0,0.0,703.0,70.5,87.0,-0.054694889999999996,-0.054694889999999996,37.0,0.999,14.0,21.0,21.0,-8.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,43.0,19.0,18.0,7.4,315.0,294.0,2.0,2.0,590.0,4390.0,0.0,0.0,0.0,1.0,19476.0,7.800000000000001,0.0,0.0,,,,,,,,,,,,,,-26.375,-0.8125,-2.4375,28.6875,-26.375,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,31.0,1526.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528934359,2026-09-04T17:35:34.359,0.0,4.0,0.0,1.0,738.0,14.100000000000001,95.0,1.96,1.96,1.96,1.96,0.0,1.0,83.0,0.0,0.0,292.0,71.5,88.0,-0.013965950000000005,-0.013965950000000005,37.0,0.999,14.0,18.0,18.0,-10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.7,315.0,294.0,2.0,2.0,590.0,4390.0,0.0,0.0,0.0,1.0,19476.0,7.9,0.0,0.0,,,,,,,,,,,,,,-26.25,-0.6875,-1.75,28.5625,-26.25,750.0,0.0,390.0,190.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1371.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528934862,2026-09-04T17:35:34.862,0.0,4.0,0.0,1.0,749.0,14.100000000000001,95.0,1.99,1.99,1.99,1.99,0.0,1.0,78.0,0.0,0.0,68.0,72.0,88.0,-0.00890726,-0.00890726,38.0,0.999,14.0,18.0,18.0,-11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.800000000000001,315.0,315.0,2.0,2.0,590.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.800000000000001,1.0,0.0,,,,,,,,,,,,,,-26.0625,-1.25,-1.3125,28.375,-26.0625,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,999.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528935336,2026-09-04T17:35:35.336,0.0,4.0,0.0,1.0,738.0,14.100000000000001,95.0,2.0300000000000002,2.0300000000000002,2.0300000000000002,2.0300000000000002,0.0,1.0,78.0,0.0,0.0,73.0,72.5,88.0,-0.004237700000000011,-0.004237700000000011,38.0,0.999,13.0,17.0,17.0,-11.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.9,315.0,315.0,2.0,2.0,590.0,4390.0,0.0,0.0,0.0,1.0,19476.0,8.0,1.0,0.0,,,,,,,,,,,,,,-26.1875,-0.25,-0.625,28.5,-26.1875,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1413.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528935794,2026-09-04T17:35:35.794,0.0,4.0,0.0,1.0,749.0,14.100000000000001,95.0,2.05,2.05,2.05,2.05,0.0,1.0,83.0,0.0,0.0,73.0,73.0,88.0,4.3186000000000613E-4,4.3186000000000613E-4,39.0,0.999,13.0,17.0,17.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.9,315.0,315.0,2.0,2.0,590.0,4390.0,0.0,0.0,0.0,1.0,19476.0,8.0,0.0,0.0,,,,,,,,,,,,,,-26.1875,-0.125,-1.625,28.5,-26.1875,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1391.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528936289,2026-09-04T17:35:36.289,0.0,4.0,0.0,1.0,754.0,14.100000000000001,95.0,2.08,2.08,2.08,2.08,0.0,1.0,83.0,0.0,0.0,78.0,72.5,87.5,0.011617439999999979,0.011617439999999979,39.0,0.999,13.0,17.0,17.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.800000000000001,315.0,315.0,2.0,2.0,600.0,4400.0,0.0,0.0,0.0,1.0,19476.0,8.0,0.0,0.0,,,,,,,,,,,,,,-26.0625,-2.1875,-0.875,28.375,-26.0625,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1603.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528936816,2026-09-04T17:35:36.816,0.0,4.0,0.0,1.0,756.0,14.100000000000001,95.0,2.12,2.12,2.12,2.12,0.0,1.0,87.0,0.0,0.0,78.0,73.5,88.0,0.032859360000000004,0.032859360000000004,39.0,0.999,12.0,18.0,18.0,-11.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.9,315.0,315.0,2.0,2.0,590.0,4390.0,0.0,0.0,0.0,1.0,19476.0,7.800000000000001,1.0,0.0,,,,,,,,,,,,,,-26.125,-1.0625,-1.625,28.4375,-26.125,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1289.0,0.0,255.0,855.0,300.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528937343,2026-09-04T17:35:37.343,0.0,4.0,0.0,1.0,756.0,14.100000000000001,95.0,2.17,2.17,2.17,2.17,0.0,1.0,258.0,0.0,0.0,126.0,73.0,87.5,0.057641600000000015,0.057641600000000015,40.0,0.999,12.0,18.0,18.0,-11.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,43.0,18.0,19.0,7.9,315.0,315.0,2.0,2.0,590.0,4380.0,0.0,0.0,0.0,1.0,19476.0,7.800000000000001,1.0,0.0,,,,,,,,,,,,,,-26.125,-1.1875,-2.8125,28.4375,-26.125,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.5,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1217.0,0.0,255.0,855.0,300.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528937932,2026-09-04T17:35:37.932,0.0,4.0,0.0,1.0,754.0,14.100000000000001,95.0,2.08,2.08,2.08,2.08,1.0,1.0,751.0,1.0,0.0,732.0,73.5,88.0,0.0057270799999999955,0.0057270799999999955,40.0,0.999,12.0,18.0,18.0,-10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.800000000000001,315.0,315.0,2.0,2.0,590.0,4380.0,0.0,0.0,0.0,1.0,19476.0,7.9,0.0,0.0,,,,,,,,,,,,,,-26.1875,-1.5,-1.9375,28.5,-26.1875,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.5,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1406.0,0.0,255.0,855.0,300.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528938413,2026-09-04T17:35:38.413,0.0,4.0,0.0,1.0,752.0,14.100000000000001,95.0,2.12,2.12,2.12,2.12,0.0,1.0,97.0,0.0,0.0,361.0,74.0,88.0,0.02119308999999997,0.02119308999999997,41.0,0.999,12.0,18.0,18.0,-11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.800000000000001,315.0,315.0,2.0,2.0,590.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.9,0.0,0.0,,,,,,,,,,,,,,-26.1875,-3.0625,-2.4375,28.5,-26.1875,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.5,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1055.0,0.0,255.0,855.0,300.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528938911,2026-09-04T17:35:38.911,0.0,4.0,0.0,1.0,752.0,14.0,95.0,2.14,2.14,2.14,2.14,0.0,1.0,112.0,0.0,0.0,83.0,74.5,88.5,0.025862649999999987,0.025862649999999987,41.0,0.999,12.0,18.0,18.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,18.0,19.0,7.800000000000001,315.0,315.0,2.0,2.0,590.0,4380.0,0.0,0.0,0.0,1.0,19476.0,7.800000000000001,1.0,0.0,,,,,,,,,,,,,,-26.1875,-1.625,-2.375,28.5,-26.1875,750.0,0.0,390.0,190.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.5,5000.0,4990.0,4990.0,1.0,1.0,0.0,31.0,1046.0,0.0,255.0,855.0,300.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528939360,2026-09-04T17:35:39.360,0.0,4.0,0.0,1.0,750.0,14.100000000000001,95.0,2.1,2.1,2.1,2.1,1.0,1.0,678.0,1.0,0.0,532.0,74.0,88.0,0.010785769999999972,0.010785769999999972,41.0,0.999,12.0,18.0,18.0,-10.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,43.0,18.0,19.0,7.6000000000000005,294.0,294.0,2.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.7,1.0,0.0,,,,,,,,,,,,,,-26.25,-1.875,-1.25,28.5625,-26.25,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.5,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1128.0,0.0,255.0,855.0,300.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528939871,2026-09-04T17:35:39.871,0.0,4.0,0.0,1.0,749.0,14.100000000000001,95.0,2.06,2.06,2.06,2.06,1.0,1.0,668.0,1.0,0.0,683.0,74.5,88.0,0.006116210000000011,0.006116210000000011,41.0,0.999,12.0,19.0,19.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,19.0,7.800000000000001,315.0,294.0,2.0,2.0,590.0,4400.0,0.0,0.0,0.0,1.0,19476.0,8.0,0.0,0.0,,,,,,,,,,,,,,-26.4375,-2.75,-3.375,28.75,-26.4375,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.5,5000.0,4990.0,4970.0,1.0,1.0,0.0,31.0,1162.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528940412,2026-09-04T17:35:40.412,0.0,4.0,0.0,1.0,752.0,14.100000000000001,95.0,2.1,2.1,2.1,2.1,0.0,1.0,97.0,0.0,0.0,102.0,74.5,87.5,0.023527870000000006,0.023527870000000006,41.0,0.999,12.0,19.0,19.0,-10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,18.0,19.0,7.7,315.0,294.0,2.0,2.0,590.0,4400.0,0.0,0.0,0.0,1.0,19476.0,7.800000000000001,0.0,0.0,,,,,,,,,,,,,,-26.25,-2.25,-3.125,28.5625,-26.25,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.5,5000.0,4990.0,4980.0,1.0,1.0,0.0,31.0,1538.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
1788528940834,2026-09-04T17:35:40.834,0.0,4.0,0.0,1.0,753.0,14.100000000000001,95.0,2.08,2.08,2.08,2.08,0.0,1.0,117.0,0.0,0.0,92.0,75.5,88.0,0.02897569,0.02897569,41.0,0.999,12.0,19.0,19.0,-9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,18.0,19.0,7.6000000000000005,294.0,294.0,2.0,2.0,590.0,4390.0,0.0,0.0,0.0,1.0,19476.0,7.6000000000000005,1.0,0.0,,,,,,,,,,,,,,-26.25,-1.75,-3.0,28.5625,-26.25,750.0,0.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,10.0,117.0,89.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.5,5000.0,4990.0,4990.0,1.0,1.0,0.0,31.0,1208.0,0.0,255.0,855.0,301.0,0.0,0.0,1245716.0,3.008,3.0,50.0,
