Date;Time;UpMixCorr;DownMixCorr;UpO2Volt;DownO2Volt;UpO2Heat;DownO2Heat;CanisterValve;BrakePress;IntakeAirPressInstr;IntakeAirPress;ExternalTemp;Inj.1Time;Inj.2Time;Inj.3Time;Inj.4Time;Cyl.Adv;Cyl.1AdvCorr;Cyl.2AdvCorr;Cyl.3AdvCorr;Cyl.4AdvCorr;Battery;Coolant;FanSpeed;AirCPress;Speed;Gear;FuelLevel;AirManifold;AtmosphPress;Revs;AccelPedalPos;KnockSensor;AirFlowInstr;AirFlow;InCamDephaserInstr;InCamDephaser;InCamDephaserValve;Errors;BR;CL;
2026.08.27;18:55:55.8;0.04;0.04;107;449;93;8;0;343;462;441;27;4.83;4.83;4.83;4.83;-9;0;0;0;0;14.3;31;10;3.9;0;-;14;29;849;1100;0;1837.0;21.0;19.8;28;29;38;0;0;0;
2026.08.27;18:55:56.3;0.02;0.02;727;439;93;8;0;343;441;420;27;4.75;4.75;4.75;4.75;-9;0;0;0;0;14.3;31;10;3.9;0;-;14;29;849;1100;0;1837.0;20.7;19.7;28;29;43;0;0;0;
2026.08.27;18:55:56.7;0.02;0.02;727;439;93;8;0;343;483;441;27;4.75;4.75;4.75;4.75;-8;0;0;0;0;14.3;31;10;3.9;0;-;14;29;849;1083;0;1656.0;21.6;19.3;28;29;39;0;0;0;
2026.08.27;18:56:15.9;0.06;0.06;117;439;97;8;0;343;357;336;27;3.05;3.05;3.05;3.05;1;0;0;0;0;14.2;31;10;3.9;0;-;14;29;849;839;0;1354.0;10.9;10.2;0;0;0;0;0;0;
2026.08.27;18:56:16.3;0.07;0.07;468;444;96;8;0;285;357;336;27;3.06;3.06;3.06;3.06;1;0;0;0;0;14.2;35;11;3.9;0;-;14;29;849;838;0;1691.0;10.9;10.2;0;0;0;0;0;0;
2026.08.27;18:56:16.8;0.07;0.07;468;444;96;8;0;285;378;336;27;3.06;3.06;3.06;3.06;3;0;0;0;0;14.2;35;11;3.9;0;-;14;29;849;838;0;1691.0;11.4;9.9;0;0;0;0;0;0;
2026.08.27;18:56:17.2;0.04;0.04;537;458;97;8;0;285;378;336;27;3.02;3.02;3.02;3.02;4;0;0;0;0;14.2;35;11;3.9;0;-;14;29;849;833;0;1442.0;11.0;10.2;0;0;0;0;0;0;
2026.08.27;18:56:17.7;0.06;0.06;102;458;96;8;0;285;378;336;27;3.06;3.06;3.06;3.06;4;0;0;0;0;14.2;35;11;3.9;0;-;14;29;849;835;0;1335.0;11.0;10.2;0;0;0;0;0;0;
2026.08.27;18:56:18.1;0.06;0.06;102;458;96;8;0;285;378;336;27;3.06;3.06;3.06;3.06;2;0;0;0;0;14.2;35;11;3.9;0;-;14;29;849;835;0;1335.0;11.0;10.2;0;0;0;0;0;0;
2026.08.27;18:56:18.6;0.05;0.05;698;449;96;8;0;285;378;336;27;3.04;3.04;3.04;3.04;2;0;0;0;0;14.2;35;11;3.9;0;-;14;29;849;837;0;1091.0;11.0;10.2;0;0;0;0;0;0;
2026.08.27;18:56:19.0;0.05;0.05;698;449;96;8;0;285;378;336;27;3.04;3.04;3.04;3.04;5;0;0;0;0;14.2;35;11;3.9;0;-;14;29;849;837;0;1091.0;11.2;10.1;0;0;0;0;0;0;
2026.08.27;18:56:19.5;0.07;0.07;126;454;97;8;0;285;378;357;27;3.09;3.09;3.09;3.09;0;0;0;0;0;14.2;35;11;3.9;0;-;14;29;849;831;0;1150.0;11.0;10.2;0;0;0;0;0;0;
2026.08.27;18:56:19.9;0.07;0.07;122;458;96;8;0;285;378;357;27;3.09;3.09;3.09;3.09;0;0;0;0;0;14.2;36;11;3.9;0;-;14;29;849;836;0;1777.0;11.0;10.2;0;0;0;0;0;0;
2026.08.27;18:56:20.4;0.07;0.07;122;458;96;8;0;285;357;336;27;3.09;3.09;3.09;3.09;3;0;0;0;0;14.2;36;11;3.9;0;-;14;29;849;836;0;1777.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:20.8;0.06;0.06;649;444;97;8;0;285;357;336;27;3.05;3.05;3.05;3.05;1;0;0;0;0;14.2;36;11;3.9;0;-;14;29;849;824;0;1846.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:21.3;0.07;0.07;102;449;96;8;0;285;378;336;27;3.10;3.10;3.10;3.10;1;0;0;0;0;14.2;36;11;3.9;0;-;14;29;849;835;0;1644.0;11.0;10.1;0;0;0;0;0;0;
2026.08.27;18:56:21.7;0.07;0.07;102;449;96;8;0;285;378;336;27;3.10;3.10;3.10;3.10;2;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;835;0;1644.0;10.9;10.0;0;0;0;0;0;0;
2026.08.27;18:56:22.2;0.08;0.08;473;454;96;8;0;285;378;336;27;3.11;3.11;3.11;3.11;2;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;837;0;1180.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:22.6;0.05;0.05;576;458;96;8;0;285;378;336;27;3.04;3.04;3.04;3.04;2;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;832;0;1884.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:23.1;0.05;0.05;576;458;96;8;0;285;378;336;27;3.04;3.04;3.04;3.04;3;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;832;0;1884.0;11.0;10.1;0;0;0;0;0;0;
2026.08.27;18:56:23.5;0.06;0.06;673;454;97;8;0;285;378;336;27;3.03;3.03;3.03;3.03;2;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;832;0;1170.0;11.0;10.0;0;0;0;0;0;0;
2026.08.27;18:56:24.0;0.05;0.05;673;444;95;8;0;285;378;336;27;3.01;3.01;3.01;3.01;2;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;832;0;1260.0;11.0;10.0;0;0;0;0;0;0;
2026.08.27;18:56:24.4;0.05;0.05;673;444;95;8;0;285;378;336;27;3.01;3.01;3.01;3.01;4;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;832;0;1260.0;11.0;10.0;0;0;0;0;0;0;
2026.08.27;18:56:24.9;0.07;0.07;107;434;98;8;0;285;378;336;27;3.08;3.08;3.08;3.08;4;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;829;0;1368.0;11.0;10.0;0;0;0;0;0;0;
2026.08.27;18:56:25.3;0.08;0.08;292;444;99;8;0;285;378;357;27;3.14;3.14;3.14;3.14;4;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;832;0;1655.0;11.1;10.2;0;0;0;0;0;0;
2026.08.27;18:56:25.8;0.08;0.08;292;444;99;8;0;285;378;357;27;3.14;3.14;3.14;3.14;4;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;832;0;1655.0;11.1;10.2;0;0;0;0;0;0;
2026.08.27;18:56:26.2;0.07;0.07;224;458;96;8;0;285;357;336;27;3.12;3.12;3.12;3.12;1;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;834;0;1366.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:26.7;0.06;0.06;708;449;99;8;0;285;357;336;27;3.07;3.07;3.07;3.07;1;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;826;0;966.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:27.1;0.06;0.06;708;449;99;8;0;285;378;336;27;3.07;3.07;3.07;3.07;3;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;826;0;966.0;11.0;10.1;0;0;0;0;0;0;
2026.08.27;18:56:27.6;0.07;0.07;112;449;96;8;0;285;357;336;27;3.11;3.11;3.11;3.11;3;0;0;0;0;14.3;36;11;3.9;0;-;13;29;849;831;0;1649.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:28.1;0.06;0.06;693;454;96;8;0;285;357;336;27;3.07;3.07;3.07;3.07;3;0;0;0;0;14.3;36;11;3.9;0;-;13;29;849;830;0;1195.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:28.5;0.06;0.06;693;454;96;8;0;285;378;336;27;3.07;3.07;3.07;3.07;2;0;0;0;0;14.3;36;11;3.9;0;-;13;29;849;830;0;1195.0;11.0;10.1;0;0;0;0;0;0;
2026.08.27;18:56:29.0;0.07;0.07;112;449;97;8;0;285;357;357;27;3.12;3.12;3.12;3.12;3;0;0;0;0;14.3;36;11;3.9;0;-;13;29;849;834;0;1547.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:29.4;0.06;0.06;639;454;96;8;0;285;357;357;27;3.05;3.05;3.05;3.05;3;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;824;0;1325.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:29.9;0.06;0.06;639;454;96;8;0;285;378;357;27;3.05;3.05;3.05;3.05;3;0;0;0;0;14.2;36;11;3.9;0;-;13;29;849;824;0;1325.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:30.3;0.08;0.08;131;458;97;8;0;285;378;357;27;3.12;3.12;3.12;3.12;2;0;0;0;0;14.2;37;12;3.9;0;-;13;29;849;832;0;1276.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:30.8;0.08;0.08;112;454;97;8;0;285;378;336;27;3.12;3.12;3.12;3.12;2;0;0;0;0;14.2;37;12;3.9;0;-;13;29;849;832;0;1276.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:31.2;0.08;0.08;112;454;97;8;0;285;357;336;27;3.12;3.12;3.12;3.12;0;0;0;0;0;14.2;37;12;3.9;0;-;14;29;849;831;0;1491.0;10.8;10.2;0;0;0;0;0;0;
2026.08.27;18:56:31.7;0.08;0.08;268;454;96;8;0;285;357;336;27;3.13;3.13;3.13;3.13;2;0;0;0;0;14.2;37;12;3.9;0;-;14;29;849;834;0;1361.0;10.8;10.2;0;0;0;0;0;0;
2026.08.27;18:56:32.1;0.08;0.08;195;434;97;8;0;285;378;336;27;3.12;3.12;3.12;3.12;2;0;0;0;0;14.2;37;12;3.9;0;-;14;29;849;834;0;1361.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:32.6;0.08;0.08;195;434;97;8;0;285;357;336;27;3.12;3.12;3.12;3.12;2;0;0;0;0;14.2;37;12;3.9;0;-;14;29;849;823;0;1259.0;10.7;10.1;0;0;0;0;0;0;
2026.08.27;18:56:33.0;0.07;0.07;605;454;96;8;0;285;357;336;27;3.00;3.00;3.00;3.00;3;0;0;0;0;14.2;37;12;3.9;0;-;14;29;849;834;0;1634.0;10.7;10.1;0;0;0;0;0;0;
2026.08.27;18:56:33.5;0.07;0.07;605;454;96;8;0;285;357;336;27;3.00;3.00;3.00;3.00;3;0;0;0;0;14.2;37;12;3.9;0;-;14;29;849;834;0;1634.0;10.6;9.8;0;0;0;0;0;0;
2026.08.27;18:56:33.9;0.06;0.06;722;434;96;8;0;285;357;336;27;2.98;2.98;2.98;2.98;1;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;827;0;1259.0;10.6;9.8;0;0;0;0;0;0;
2026.08.27;18:56:34.4;0.07;0.07;175;454;96;8;0;285;357;336;27;3.03;3.03;3.03;3.03;1;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;823;0;1835.0;10.6;9.8;0;0;0;0;0;0;
2026.08.27;18:56:34.8;0.07;0.07;175;454;96;8;0;285;378;336;27;3.03;3.03;3.03;3.03;2;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;823;0;1835.0;11.3;9.8;0;0;0;0;0;0;
2026.08.27;18:56:35.3;0.08;0.08;117;454;96;8;0;285;378;336;27;3.17;3.17;3.17;3.17;2;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;834;0;1511.0;11.3;9.8;0;0;0;0;0;0;
2026.08.27;18:56:35.7;0.07;0.07;712;449;96;8;0;285;357;357;27;3.07;3.07;3.07;3.07;2;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;831;0;1528.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:36.2;0.07;0.07;712;449;96;8;0;285;378;336;27;3.07;3.07;3.07;3.07;2;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;831;0;1528.0;10.9;9.7;0;0;0;0;0;0;
2026.08.27;18:56:36.6;0.06;0.06;727;449;96;8;0;285;378;336;27;3.00;3.00;3.00;3.00;7;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;831;0;1320.0;10.9;9.7;0;0;0;0;0;0;
2026.08.27;18:56:37.1;0.07;0.07;205;458;97;8;0;285;378;336;27;3.13;3.13;3.13;3.13;7;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;821;0;1574.0;11.1;10.2;0;0;0;0;0;0;
2026.08.27;18:56:37.5;0.07;0.07;205;458;97;8;0;285;378;357;27;3.13;3.13;3.13;3.13;3;0;0;0;0;14.2;38;12;3.9;0;-;14;29;849;821;0;1574.0;10.8;10.0;0;0;0;0;0;0;
2026.08.27;18:56:38.0;0.08;0.08;117;454;96;8;0;285;378;357;27;3.08;3.08;3.08;3.08;3;0;0;0;0;14.3;38;12;3.9;0;-;14;29;849;828;0;1403.0;10.8;10.0;0;0;0;0;0;0;
2026.08.27;18:56:38.4;0.06;0.06;712;434;97;8;0;285;378;336;27;3.02;3.02;3.02;3.02;3;0;0;0;0;14.3;38;12;3.9;0;-;14;30;849;829;0;1237.0;10.8;9.9;0;0;0;0;0;0;
2026.08.27;18:56:38.9;0.06;0.06;712;434;97;8;0;285;378;336;27;3.02;3.02;3.02;3.02;0;0;0;0;0;14.3;38;12;3.9;0;-;14;30;849;829;0;1237.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:39.3;0.07;0.07;102;454;97;8;0;285;378;336;27;3.10;3.10;3.10;3.10;1;0;0;0;0;14.3;38;12;3.9;0;-;14;30;849;829;0;1672.0;10.8;10.1;0;0;0;0;0;0;
2026.08.27;18:56:39.8;0.08;0.08;219;458;96;8;0;285;357;336;27;3.07;3.07;3.07;3.07;1;0;0;0;0;14.3;38;12;3.9;0;-;14;30;849;829;0;1672.0;10.7;10.1;0;0;0;0;0;0;
2026.08.27;18:56:40.2;0.08;0.08;219;458;96;8;0;285;357;336;27;3.07;3.07;3.07;3.07;1;0;0;0;0;14.1;38;12;3.9;0;-;14;30;849;826;0;1725.0;10.6;9.8;0;0;0;0;0;0;
2026.08.27;18:56:40.7;0.06;0.06;664;449;97;8;0;285;357;336;27;2.98;2.98;2.98;2.98;4;0;0;0;0;14.1;39;12;3.9;0;-;14;30;849;816;0;1360.0;10.6;9.8;0;0;0;0;0;0;
2026.08.27;18:56:41.1;0.08;0.08;87;449;0;0;0;285;378;357;27;3.08;3.08;3.08;3.08;4;0;0;0;0;14.1;39;12;3.9;0;-;14;30;849;816;0;1360.0;10.9;10.1;0;0;0;0;0;0;
2026.08.27;18:56:41.6;0.08;0.08;87;449;0;0;0;285;378;336;27;3.08;3.08;3.08;3.08;1;0;0;0;0;14.1;39;12;3.9;0;-;14;30;849;823;0;1238.0;10.8;9.8;0;0;0;0;0;0;
2026.08.27;18:56:42.0;0.08;0.08;175;454;96;8;0;285;378;336;27;3.08;3.08;3.08;3.08;2;0;0;0;0;14.2;39;12;3.9;0;-;14;30;849;831;0;1450.0;10.8;9.8;0;0;0;0;0;0;
2026.08.27;18:56:42.5;0.07;0.07;659;449;96;8;0;285;357;336;27;3.02;3.02;3.02;3.02;2;0;0;0;0;14.2;39;12;3.9;0;-;14;29;849;831;0;1450.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:42.9;0.07;0.07;659;449;96;8;0;285;357;336;27;3.02;3.02;3.02;3.02;3;0;0;0;0;14.2;39;12;3.9;0;-;14;29;849;824;0;1936.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:43.4;0.09;0.09;112;458;97;8;0;285;357;336;27;3.04;3.04;3.04;3.04;3;0;0;0;0;14.2;39;12;3.9;0;-;14;29;849;824;0;1253.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:43.8;0.07;0.07;688;454;96;8;0;285;378;336;27;3.03;3.03;3.03;3.03;3;0;0;0;0;14.2;39;12;3.9;0;-;14;29;849;824;0;1253.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:44.3;0.07;0.07;688;454;96;8;0;285;378;336;27;3.03;3.03;3.03;3.03;2;0;0;0;0;14.1;40;12;3.9;0;-;14;29;849;831;0;1383.0;10.8;9.6;0;0;0;0;0;0;
2026.08.27;18:56:44.7;0.09;0.09;122;434;97;8;0;285;378;336;27;3.07;3.07;3.07;3.07;2;0;0;0;0;14.1;40;12;3.9;0;-;14;29;849;824;0;1615.0;10.8;9.6;0;0;0;0;0;0;
2026.08.27;18:56:45.2;0.09;0.09;122;434;97;8;0;285;378;336;27;3.07;3.07;3.07;3.07;1;0;0;0;0;14.1;40;12;3.9;0;-;14;30;849;824;0;1615.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:45.6;0.08;0.08;659;449;98;8;0;285;378;336;27;3.05;3.05;3.05;3.05;1;0;0;0;0;14.1;40;12;3.9;0;-;14;30;849;823;0;1690.0;10.9;9.6;0;0;0;0;0;0;
2026.08.27;18:56:46.1;0.09;0.09;131;454;96;8;0;285;378;336;27;3.09;3.09;3.09;3.09;1;0;0;0;0;14.1;40;12;3.9;0;-;13;30;849;823;0;1690.0;10.9;9.6;0;0;0;0;0;0;
2026.08.27;18:56:46.5;0.09;0.09;131;454;96;8;0;285;357;336;27;3.09;3.09;3.09;3.09;0;0;0;0;0;14.2;40;12;3.9;0;-;13;30;849;829;0;1548.0;10.6;9.7;0;0;0;0;0;0;
2026.08.27;18:56:47.0;0.08;0.08;708;449;97;8;0;285;357;336;27;3.02;3.02;3.02;3.02;6;0;0;0;0;14.2;40;12;3.9;0;-;13;30;849;829;0;1224.0;10.6;9.7;0;0;0;0;0;0;
2026.08.27;18:56:47.4;0.07;0.07;693;454;96;8;0;285;378;336;27;3.04;3.04;3.04;3.04;6;0;0;0;0;14.2;40;12;3.9;0;-;13;30;849;829;0;1224.0;10.8;9.7;0;0;0;0;0;0;
2026.08.27;18:56:47.9;0.07;0.07;693;454;96;8;0;285;378;336;27;3.04;3.04;3.04;3.04;3;0;0;0;0;14.2;40;13;3.9;0;-;13;30;849;828;0;1396.0;10.7;9.8;0;0;0;0;0;0;
2026.08.27;18:56:48.3;0.08;0.08;136;454;96;8;0;285;378;336;27;3.07;3.07;3.07;3.07;3;0;0;0;0;14.2;40;13;3.9;0;-;13;30;849;820;0;1841.0;10.7;9.8;0;0;0;0;0;0;
2026.08.27;18:56:48.8;0.07;0.07;678;454;98;8;0;285;378;336;27;2.99;2.99;2.99;2.99;2;0;0;0;0;14.2;40;13;3.9;0;-;13;30;849;820;0;1841.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:49.2;0.07;0.07;678;454;98;8;0;285;357;336;27;2.99;2.99;2.99;2.99;3;0;0;0;0;14.2;40;13;3.9;0;-;13;29;849;826;0;1317.0;10.5;9.6;0;0;0;0;0;0;
2026.08.27;18:56:49.7;0.06;0.06;678;434;96;8;0;285;357;336;27;2.98;2.98;2.98;2.98;3;0;0;0;0;14.2;40;13;3.9;0;-;13;29;849;824;0;1429.0;10.5;9.6;0;0;0;0;0;0;
2026.08.27;18:56:50.1;0.08;0.08;141;449;96;8;0;285;378;336;27;3.02;3.02;3.02;3.02;2;0;0;0;0;14.2;40;13;3.9;0;-;13;29;849;824;0;1429.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:50.6;0.08;0.08;141;449;96;8;0;285;378;336;27;3.02;3.02;3.02;3.02;2;0;0;0;0;14.2;40;13;3.9;0;-;13;29;849;823;0;1428.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:51.0;0.06;0.06;600;463;96;8;0;285;378;336;27;2.98;2.98;2.98;2.98;4;0;0;0;0;14.2;40;13;3.9;0;-;14;29;849;821;0;1339.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:51.5;0.08;0.08;102;444;96;8;0;285;378;336;27;3.08;3.08;3.08;3.08;4;0;0;0;0;14.2;40;13;3.9;0;-;14;29;849;821;0;1339.0;10.7;9.8;0;0;0;0;0;0;
2026.08.27;18:56:51.9;0.08;0.08;102;444;96;8;0;285;378;336;27;3.08;3.08;3.08;3.08;4;0;0;0;0;14.2;40;13;3.9;0;-;14;30;849;820;0;1677.0;10.9;9.8;0;0;0;0;0;0;
2026.08.27;18:56:52.4;0.09;0.09;117;454;96;8;0;285;378;336;27;3.10;3.10;3.10;3.10;0;0;0;0;0;14.1;40;13;3.9;0;-;14;30;849;824;0;1469.0;10.9;9.8;0;0;0;0;0;0;
2026.08.27;18:56:52.8;0.07;0.07;668;449;95;8;0;285;378;336;27;3.02;3.02;3.02;3.02;0;0;0;0;0;14.1;40;13;3.9;0;-;14;30;849;824;0;1469.0;10.7;9.7;0;0;0;0;0;0;
2026.08.27;18:56:53.3;0.07;0.07;668;449;95;8;0;285;378;336;27;3.02;3.02;3.02;3.02;2;0;0;0;0;14.1;40;13;3.9;0;-;14;30;849;814;0;1268.0;10.7;9.8;0;0;0;0;0;0;
2026.08.27;18:56:53.7;0.09;0.09;112;434;96;8;0;285;378;336;27;3.09;3.09;3.09;3.09;1;0;0;0;0;14.1;40;13;3.9;0;-;14;30;849;818;0;1509.0;10.7;9.8;0;0;0;0;0;0;
2026.08.27;18:56:54.2;0.07;0.07;659;444;96;8;0;285;378;336;27;3.03;3.03;3.03;3.03;1;0;0;0;0;14.1;40;13;3.9;0;-;14;30;849;818;0;1509.0;10.9;9.7;0;0;0;0;0;0;
